# t Revolution_1 Revolution_2 Revolution_3 Revolution_4 Revolution_5 Revolution_6 Revolution_7 Revolution_8 Revolution_9 Revolution_10 Revolution_11 Revolution_12
22.5592 +0.774099 +0.563434 +0.099351 -0.663011 -0.307940 -0.081507 +0.834965 +0.563434 -0.020649 -0.591974 -0.769849 +0.006233
22.5692 +0.794511 +0.609539 +0.102571 -0.603451 -0.280277 -0.079575 +0.852691 +0.609539 -0.017429 -0.538796 -0.700692 +0.011063
22.5791 +0.794744 +0.655616 +0.105789 -0.543928 -0.252631 -0.077644 +0.846638 +0.655616 -0.014211 -0.485650 -0.631577 +0.015890
22.5894 +0.772524 +0.703082 +0.109104 -0.482609 -0.224151 -0.075655 +0.813933 +0.703082 -0.010896 -0.430901 -0.560377 +0.020863
22.5992 +0.729393 +0.748338 +0.112265 -0.424146 -0.196997 -0.073759 +0.756886 +0.748338 -0.007735 -0.378701 -0.492493 +0.025604
22.6092 +0.663479 +0.794327 +0.115477 -0.364736 -0.169404 -0.071831 +0.672887 +0.794327 -0.004523 -0.325657 -0.423510 +0.030422
22.6192 +0.575168 +0.840586 +0.118708 -0.304977 -0.141648 -0.069893 +0.562454 +0.840586 -0.001292 -0.272301 -0.354121 +0.035268
22.6292 +0.465661 +0.886906 +0.121943 -0.245139 -0.113856 -0.067952 +0.427032 +0.886906 +0.001943 -0.218874 -0.284641 +0.040120
22.6392 +0.337188 +0.933050 +0.125165 -0.185529 -0.086170 -0.066018 +0.269281 +0.933050 +0.005165 -0.165651 -0.215425 +0.044954
22.6492 +0.191629 +0.979150 +0.128385 -0.125976 -0.058510 -0.064086 +0.091399 +0.979150 +0.008385 -0.112478 -0.146276 +0.049784
22.6592 +0.029715 +1.025730 +0.131638 -0.065802 -0.030562 -0.062135 -0.105824 +1.025730 +0.011638 -0.058752 -0.076406 +0.054664
22.6692 -0.141154 +1.071561 +0.134839 -0.006596 -0.003064 -0.060214 -0.313498 +1.071561 +0.014839 -0.005890 -0.007659 +0.059465
22.6792 -0.322491 +1.117979 +0.138081 +0.053368 +0.024787 -0.058269 -0.533591 +1.117979 +0.018081 +0.047650 +0.061968 +0.064328
22.6892 -0.507625 +1.164194 +0.141309 +0.104229 +0.045678 -0.056810 -0.758130 +1.164194 +0.021309 +0.089815 +0.114194 +0.067975
22.6992 -0.692890 +1.210275 +0.144527 +0.174634 +0.064110 -0.055522 -0.982806 +1.210275 +0.024527 +0.135721 +0.160275 +0.071194
22.7095 -0.881157 +1.257991 +0.147860 +0.282868 +0.083196 -0.054189 -1.211244 +1.257991 +0.027860 +0.195300 +0.207991 +0.074526
22.7192 -1.051143 +1.302925 +0.150998 +0.424944 +0.101170 -0.052934 -1.417754 +1.302925 +0.030998 +0.265095 +0.252925 +0.077665
22.7293 -0.896564 -1.165961 -0.021432 +0.606712 +0.119744 -0.051637 -0.896564 -1.165961 -0.141432 +0.349134 +0.299359 +0.080908
22.7394 -0.842982 -1.096279 -0.016566 +0.758541 +0.138326 -0.050339 -0.842982 -1.096279 -0.136566 +0.422976 +0.345814 +0.084152
22.7492 -0.790375 -1.027865 -0.011787 +0.900214 +0.156569 -0.049065 -0.790375 -1.027865 -0.131787 +0.492954 +0.391423 +0.087338
22.7592 -0.737100 -0.958581 -0.006949 +1.027816 +0.175045 -0.047775 -0.737100 -0.958581 -0.126949 +0.558411 +0.437612 +0.090563
22.7692 -0.683686 -0.889118 -0.002097 +1.131906 +0.193569 -0.046481 -0.683686 -0.889118 -0.122097 +0.615909 +0.483921 +0.093798
22.7792 -0.630784 -0.820320 +0.002708 +1.204553 +0.211915 -0.045200 -0.630784 -0.820320 -0.117292 +0.662477 +0.529786 +0.097001
22.7898 -0.574302 -0.746867 +0.007838 +1.242005 +0.231502 -0.043832 -0.574302 -0.746867 -0.112162 +0.698522 +0.578756 +0.100421
22.7992 -0.524198 -0.681707 +0.012389 +1.235917 +0.248878 -0.042618 -0.524198 -0.681707 -0.107611 +0.717096 +0.622195 +0.103455
22.8094 -0.469696 -0.610829 +0.017339 +1.183519 +0.267779 -0.041298 -0.469696 -0.610829 -0.102661 +0.721694 +0.669447 +0.106755
22.8192 -0.417521 -0.542977 +0.022078 +1.086240 +0.285873 -0.040034 -0.417521 -0.542977 -0.097922 +0.710033 +0.714682 +0.109914
22.8291 -0.364499 -0.474022 +0.026894 +0.938927 +0.304261 -0.038750 -0.364499 -0.474022 -0.093106 +0.681664 +0.760652 +0.113125
22.8392 -0.311091 -0.404567 +0.031745 +0.741214 +0.322782 -0.037456 -0.311091 -0.404567 -0.088255 +0.636273 +0.806955 +0.116359
22.8492 -0.257830 -0.335302 +0.036582 +0.496077 +0.341253 -0.036166 -0.257830 -0.335302 -0.083418 +0.574654 +0.853132 +0.119584
22.8592 -0.204364 -0.265770 +0.041438 +0.204450 +0.359795 -0.034871 -0.204364 -0.265770 -0.078562 +0.497270 +0.899486 +0.122821
22.8692 -0.150260 -0.195410 +0.046352 -0.133164 +0.378557 -0.033561 -0.150260 -0.195410 -0.073648 +0.404471 +0.946393 +0.126097
22.8792 -0.097736 -0.127103 +0.051123 -0.496930 +0.396773 -0.032289 -0.097736 -0.127103 -0.068877 +0.302107 +0.991931 +0.129278
22.8892 -0.044652 -0.058069 +0.055944 -0.894703 +0.415182 -0.031003 -0.044652 -0.058069 -0.064056 +0.188379 +1.037954 +0.132492
22.8992 +0.008866 +0.011530 +0.060805 -1.319509 +0.433741 -0.029707 +0.008866 +0.011530 -0.059195 +0.065615 +1.084353 +0.135733
22.9096 +0.063472 +0.082526 +0.065764 -1.500000 +0.453010 -0.028361 +0.063474 +0.082526 -0.054236 -0.067628 +1.132526 +0.139097
22.9192 +0.102653 +0.126763 +0.068853 -1.500000 +0.470705 -0.027125 +0.103578 +0.126763 -0.051147 -0.192477 +1.176763 +0.142187
22.9291 +0.155512 +0.172591 +0.072054 -1.500000 +0.489036 -0.025845 +0.159583 +0.172591 -0.047946 -0.321478 +1.222591 +0.145387
22.9396 +0.228940 +0.221116 +0.075443 -1.500000 +0.508446 -0.024489 +0.239460 +0.221116 -0.044557 -0.454433 +1.271116 +0.148776
22.9492 +0.314386 +0.265206 +0.078522 -1.500000 +0.526082 -0.023258 +0.334111 +0.265206 -0.041478 -0.569064 +1.315206 +0.151856
22.9592 +0.411945 +0.311734 +0.081772 -0.988166 -0.458960 -0.092054 +0.442702 +0.311734 -0.038228 -0.882291 -1.147399 -0.020136
22.9692 +0.496823 +0.357560 +0.084972 -0.928966 -0.431464 -0.090134 +0.536444 +0.357560 -0.035028 -0.829434 -1.078660 -0.015335
22.9791 +0.577784 +0.403659 +0.088192 -0.869414 -0.403805 -0.088202 +0.625533 +0.403659 -0.031808 -0.776262 -1.009512 -0.010506
22.9891 +0.650719 +0.449866 +0.091419 -0.809723 -0.376081 -0.086266 +0.705147 +0.449866 -0.028581 -0.722967 -0.940202 -0.005665
22.9992 +0.712120 +0.496200 +0.094655 -0.749866 -0.348280 -0.084324 +0.771151 +0.496200 -0.025345 -0.669524 -0.870700 -0.000811
23.0092 +0.758764 +0.542637 +0.097898 -0.689878 -0.320418 -0.082378 +0.819747 +0.542637 -0.022102 -0.615962 -0.801045 +0.004054
23.0192 +0.787687 +0.588702 +0.101116 -0.630369 -0.292779 -0.080448 +0.847510 +0.588702 -0.018884 -0.562829 -0.731947 +0.008880
23.0292 +0.797231 +0.634892 +0.104342 -0.570699 -0.265065 -0.078512 +0.852415 +0.634892 -0.015658 -0.509553 -0.662662 +0.013719
23.0392 +0.785661 +0.681205 +0.107576 -0.510871 -0.237277 -0.076572 +0.832420 +0.681205 -0.012424 -0.456135 -0.593193 +0.018571
23.0492 +0.752268 +0.727158 +0.110786 -0.451507 -0.209705 -0.074646 +0.786754 +0.727158 -0.009214 -0.403131 -0.524263 +0.023385
23.0594 +0.694650 +0.774474 +0.114090 -0.390383 -0.181316 -0.072663 +0.712350 +0.774474 -0.005910 -0.348556 -0.453290 +0.028342
23.0693 +0.616965 +0.820091 +0.117276 -0.331453 -0.153946 -0.070752 +0.614529 +0.820091 -0.002724 -0.295940 -0.384864 +0.033121
23.0792 +0.517748 +0.865942 +0.120478 -0.272222 -0.126435 -0.068830 +0.491298 +0.865942 +0.000478 -0.243055 -0.316088 +0.037924
23.0892 +0.397650 +0.912150 +0.123706 -0.212528 -0.098710 -0.066894 +0.343409 +0.912150 +0.003706 -0.189757 -0.246774 +0.042765
23.0992 +0.259117 +0.958401 +0.126936 -0.152780 -0.070959 -0.064956 +0.173787 +0.958401 +0.006936 -0.136410 -0.177399 +0.047610
23.1091 +0.106281 +1.004182 +0.130133 -0.093638 -0.043491 -0.063037 -0.012627 +1.004182 +0.010133 -0.083605 -0.108726 +0.052406
23.1192 -0.062131 +1.050691 +0.133382 -0.033557 -0.015586 -0.061089 -0.217498 +1.050691 +0.013382 -0.029961 -0.038964 +0.057279
23.1292 -0.239579 +1.096960 +0.136613 +0.026216 +0.012176 -0.059150 -0.432987 +1.096960 +0.016613 +0.023407 +0.030440 +0.062126
23.1392 -0.422381 +1.142995 +0.139828 +0.080888 +0.037198 -0.057402 -0.654753 +1.142995 +0.019828 +0.071780 +0.092995 +0.066495
23.1492 -0.608469 +1.189234 +0.143058 +0.138809 +0.055694 -0.056110 -0.880421 +1.189234 +0.023058 +0.113506 +0.139234 +0.069724
23.1592 -0.793421 +1.235569 +0.146294 +0.227004 +0.074228 -0.054816 -1.104762 +1.235569 +0.026294 +0.165598 +0.185569 +0.072960
23.1692 -0.972356 +1.281800 +0.149523 +0.352871 +0.092720 -0.053524 -1.321998 +1.281800 +0.029523 +0.230483 +0.231800 +0.076189
23.1792 -1.141221 +1.327920 +0.152744 +0.523201 +0.111168 -0.052236 -1.500000 +1.327920 +0.032744 +0.310473 +0.277920 +0.079410
23.1898 -0.864850 -1.124717 -0.018552 +0.696994 +0.130742 -0.050869 -0.864850 -1.124717 -0.138552 +0.392982 +0.326855 +0.082828
23.1992 -0.814959 -1.059835 -0.014020 +0.835459 +0.148044 -0.049660 -0.814959 -1.059835 -0.134020 +0.460747 +0.370110 +0.085849
23.2093 -0.760955 -0.989605 -0.009115 +0.973165 +0.166772 -0.048352 -0.760955 -0.989605 -0.129115 +0.529948 +0.416930 +0.089119
23.2192 -0.708098 -0.920865 -0.004314 +1.087765 +0.185103 -0.047072 -0.708098 -0.920865 -0.124314 +0.590800 +0.462756 +0.092319
23.2292 -0.654849 -0.851617 +0.000522 +1.175665 +0.203569 -0.045782 -0.654849 -0.851617 -0.119478 +0.642711 +0.508922 +0.095544
23.2393 -0.601269 -0.781937 +0.005389 +1.229678 +0.222150 -0.044485 -0.601269 -0.781937 -0.114611 +0.683206 +0.555375 +0.098788
23.2493 -0.547826 -0.712435 +0.010243 +1.243634 +0.240684 -0.043190 -0.547826 -0.712435 -0.109757 +0.709989 +0.601710 +0.102024
23.2592 -0.494905 -0.643613 +0.015049 +1.213877 +0.259037 -0.041909 -0.494905 -0.643613 -0.104951 +0.721654 +0.647591 +0.105229
23.2692 -0.441707 -0.574430 +0.019881 +1.137171 +0.277485 -0.040620 -0.441707 -0.574430 -0.100119 +0.717428 +0.693713 +0.108450
23.2792 -0.388287 -0.504958 +0.024733 +1.011086 +0.296011 -0.039326 -0.388287 -0.504958 -0.095267 +0.696460 +0.740028 +0.111684
23.2892 -0.335070 -0.435751 +0.029567 +0.836051 +0.314466 -0.038037 -0.335070 -0.435751 -0.090433 +0.658721 +0.786166 +0.114907
23.2992 -0.281964 -0.366687 +0.034390 +0.612951 +0.332883 -0.036751 -0.281964 -0.366687 -0.085610 +0.604551 +0.832208 +0.118122
23.3096 -0.226222 -0.294197 +0.039453 +0.328971 +0.352214 -0.035401 -0.226222 -0.294197 -0.080547 +0.530712 +0.880535 +0.121498
23.3192 -0.175020 -0.227610 +0.044103 +0.026348 +0.369971 -0.034161 -0.175020 -0.227610 -0.075897 +0.448646 +0.924927 +0.124598
23.3292 -0.122226 -0.158953 +0.048899 -0.323250 +0.388279 -0.032882 -0.122226 -0.158953 -0.071101 +0.351222 +0.970698 +0.127795
23.3392 -0.068683 -0.089321 +0.053762 -0.711290 +0.406848 -0.031585 -0.068683 -0.089321 -0.066238 +0.241002 +1.017120 +0.131037
23.3492 -0.015394 -0.020019 +0.058602 -1.124463 +0.425328 -0.030295 -0.015394 -0.020019 -0.061398 +0.122110 +1.063321 +0.134264
23.3592 +0.037874 +0.049254 +0.063440 -1.500000 +0.443801 -0.029004 +0.037874 +0.049254 -0.056560 -0.003404 +1.109503 +0.137489
23.3692 +0.082934 +0.105904 +0.067396 -1.500000 +0.462362 -0.027708 +0.083201 +0.105904 -0.052604 -0.133483 +1.155904 +0.140730
23.3792 +0.130105 +0.152097 +0.070623 -1.500000 +0.480839 -0.026418 +0.132454 +0.152097 -0.049377 -0.264016 +1.202097 +0.143956
23.3893 +0.192435 +0.198628 +0.073872 -1.500000 +0.499451 -0.025118 +0.199524 +0.198628 -0.046128 -0.393501 +1.248628 +0.147206
23.3992 +0.271236 +0.244182 +0.077054 -1.500000 +0.517673 -0.023845 +0.286141 +0.244182 -0.042946 -0.515314 +1.294182 +0.150387
23.4092 +0.372662 +0.290736 +0.080305 -1.015291 -0.471558 -0.092934 +0.399288 +0.290736 -0.039695 -0.906510 -1.178896 -0.022336
23.4192 +0.458465 +0.336683 +0.083514 -0.955936 -0.443990 -0.091009 +0.494103 +0.336683 -0.036486 -0.853514 -1.109976 -0.017522
23.4291 +0.541544 +0.382571 +0.086719 -0.896656 -0.416457 -0.089086 +0.585717 +0.382571 -0.033281 -0.800586 -1.041143 -0.012715
23.4392 +0.618850 +0.428884 +0.089954 -0.836827 -0.388669 -0.087145 +0.670468 +0.428884 -0.030046 -0.747167 -0.971673 -0.007863
23.4492 +0.686195 +0.475383 +0.093201 -0.776758 -0.360770 -0.085197 +0.743454 +0.475383 -0.026799 -0.693534 -0.901926 -0.002992
23.4592 +0.739458 +0.521395 +0.096415 -0.717319 -0.333163 -0.083269 +0.799910 +0.521395 -0.023585 -0.640463 -0.832908 +0.001829
23.4692 +0.776660 +0.567489 +0.099634 -0.657773 -0.305507 -0.081337 +0.837427 +0.567489 -0.020366 -0.587297 -0.763767 +0.006658
23.4792 +0.795429 +0.613939 +0.102878 -0.597767 -0.277637 -0.079391 +0.853169 +0.613939 -0.017122 -0.533721 -0.694092 +0.011524
23.4892 +0.793662 +0.660003 +0.106095 -0.538260 -0.249998 -0.077460 +0.844761 +0.660003 -0.013905 -0.480589 -0.624995 +0.016350
23.4992 +0.770289 +0.706140 +0.109318 -0.478658 -0.222316 -0.075527 +0.810879 +0.706140 -0.010682 -0.427373 -0.555789 +0.021183
23.5095 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5592 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5892 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.5992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6092 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6193 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6394 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6594 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6892 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.6992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7092 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7592 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7892 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.7992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8092 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8394 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8595 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8892 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.8992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9091 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9592 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9893 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
23.9992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0093 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0291 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0592 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0893 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.0992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1092 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1596 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1792 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1892 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.1992 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2092 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2192 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2292 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2392 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2492 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2593 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
24.2692 +0.000000 +0.080000 +0.060000 +0.000000 +0.032000 -0.060000 +0.000000 +0.080000 -0.060000 +0.000000 +0.080000 +0.060000
